,Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
7046,290380,Ebeko,18863,Confirmed Eruption,,,,?,1650.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,50.686,156.014
7047,300060,Mutnovsky,18956,Confirmed Eruption,,2.0,,,1650.0,50.0,0.0,,0.0,,Historical Observations,,,,,,,,52.449,158.196
7048,334050,Northern EPR at 9.8°N,10337,Confirmed Eruption,East Pacific Rise (9.8 deg N),0.0,,,1650.0,100.0,0.0,,0.0,,Uranium-series,,,,,,,,9.83,-104.3
7049,332040,Hualalai,10252,Confirmed Eruption,NW rift zone (Luamakami),1.0,,,1650.0,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.692,-155.87
7050,323080,Lassen Volcanic Center,20653,Uncertain Eruption,Chaos Crags,,,?,1650.0,,0.0,,0.0,,,,,,,,,,40.492,-121.508
7051,332020,Mauna Loa,10183,Confirmed Eruption,NE rift zone,0.0,,?,1650.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
7052,332010,Kilauea,20747,Confirmed Eruption,Kilauea summit (Observatory vent),0.0,,,1650.0,50.0,0.0,,0.0,,Tephrochronology,,,,,,,,19.421,-155.287
7053,313020,Iliamna,20277,Confirmed Eruption,,,,?,1650.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,60.032,-153.09
7054,313010,Augustine,20264,Confirmed Eruption,,,,,1650.0,100.0,0.0,,0.0,,Tephrochronology,,,,,,,,59.363,-153.43
7055,313030,Redoubt,20381,Confirmed Eruption,,,,,1650.0,75.0,0.0,,0.0,,Varve Count,,,,,,,,60.485,-152.742
7056,313040,Spurr,20396,Confirmed Eruption,South flank (Crater Peak),,,,1650.0,50.0,0.0,,0.0,,Tephrochronology,,,,,,,,61.299,-152.251
7057,224010,Cameroon,14117,Confirmed Eruption,,3.0,^,,1650.0,50.0,0.0,,0.0,,Historical Observations,,,,,,,,4.203,9.17
7058,252110,Bamus,15034,Confirmed Eruption,,,,,1650.0,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-5.2,151.23
7059,255070,Savo,15182,Confirmed Eruption,,,,,1650.0,20.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-9.13,159.82
7060,264150,Paluweh,16264,Confirmed Eruption,,3.0,,,1650.0,50.0,0.0,,0.0,,Historical Observations,,,,,,,,-8.32,121.708
7061,357070,"Chillan, Nevados de",11967,Confirmed Eruption,Volcán Viejo,3.0,?,,1650.0,50.0,0.0,,0.0,,Historical Observations,,,,,,,,-36.868,-71.378
7062,358040,Michinmahuida,12175,Uncertain Eruption,,,,,1650.0,50.0,0.0,,0.0,,,,,,,,,,-42.799,-72.445
7063,343020,Santa Ana,19897,Discredited Eruption,,,,,1650.0,50.0,0.0,,0.0,,,,,,,,,,13.853,-89.63
7064,352040,Sumaco,11507,Uncertain Eruption,,3.0,?,,1650.0,50.0,0.0,,0.0,,,,,,,,,,-0.538,-77.626
7065,331021,Axial Seamount,20923,Confirmed Eruption,East-central caldera floor,0.0,,,1650.0,117.0,,,,,Radiocarbon (corrected),,,,,,,,45.95,-130.0
7066,283110,Asamayama,17706,Confirmed Eruption,,2.0,,,1649.0,,8.0,?,17.0,,Historical Observations,,1649.0,,8.0,?,18.0,,36.406,138.523
7067,282110,Asosan,17255,Confirmed Eruption,Naka-dake,2.0,,,1649.0,,7.0,,0.0,,Historical Observations,,1649.0,,8.0,,0.0,,32.884,131.104
7068,283140,Nikko-Shiranesan,17858,Confirmed Eruption,Shirane-san,2.0,,,1649.0,,2.0,,0.0,,Historical Observations,,,,,,,,36.799,139.376
7069,233020,"Fournaise, Piton de la",14220,Confirmed Eruption,,2.0,,,1649.0,,0.0,,0.0,,Historical Observations,,,,,,,,-21.244,55.708
7070,283110,Asamayama,17705,Confirmed Eruption,,2.0,,,1648.0,,8.0,?,30.0,,Historical Observations,,,,,,,,36.406,138.523
7071,268060,Gamalama,16603,Confirmed Eruption,,2.0,,,1648.0,,6.0,,15.0,,Historical Observations,,1648.0,,6.0,,18.0,,0.8,127.33
7072,283110,Asamayama,17704,Confirmed Eruption,,2.0,,,1648.0,,3.0,?,20.0,,Historical Observations,,,,,,,,36.406,138.523
7073,357120,Villarrica,12105,Confirmed Eruption,,1.0,?,,1647.0,,5.0,,13.0,,Historical Observations,,,,,,,,-39.42,-71.93
7074,283110,Asamayama,17703,Confirmed Eruption,,2.0,,,1647.0,,2.0,,18.0,,Historical Observations,,1647.0,,3.0,,25.0,,36.406,138.523
7075,211060,Etna,13690,Confirmed Eruption,"NNE (2000 m, 1800 m), Mt. Nero",2.0,,,1646.0,,11.0,,20.0,,Historical Observations,,1647.0,,1.0,,17.0,,37.748,14.999
7076,383010,La Palma,13054,Confirmed Eruption,South flank of San Martín (Tigalate),2.0,,,1646.0,,10.0,,2.0,,Historical Observations,,1646.0,,12.0,,21.0,,28.57,-17.83
7077,268070,Makian,16680,Confirmed Eruption,,4.0,?,,1646.0,,7.0,,19.0,,Historical Observations,,1646.0,,7.0,,21.0,,0.32,127.4
7078,267040,Awu,16553,Confirmed Eruption,,2.0,?,,1646.0,5.0,0.0,,0.0,,Historical Observations,,,,,,,,3.689,125.447
7079,283110,Asamayama,17702,Confirmed Eruption,,2.0,,,1645.0,,2.0,?,24.0,,Historical Observations,,1645.0,,5.0,,21.0,,36.406,138.523
7080,273070,Taal,16833,Confirmed Eruption,,3.0,^,,1645.0,,0.0,,0.0,,Historical Observations,,,,,,,,14.002,120.993
7081,357120,Villarrica,21023,Confirmed Eruption,,2.0,?,,1645.0,,,,,,Varve Count,,,,,,,,-39.42,-71.93
7082,283110,Asamayama,17701,Confirmed Eruption,,2.0,,,1644.0,,2.0,,20.0,,Historical Observations,,,,,,,,36.406,138.523
7083,358010,Osorno,12228,Confirmed Eruption,,2.0,,,1644.0,,0.0,,0.0,,Historical Observations,,,,,,,,-41.105,-72.496
7084,352080,Tungurahua,11627,Confirmed Eruption,,2.0,,,1644.0,,0.0,,0.0,,Historical Observations,?,1646.0,,0.0,,0.0,,-1.467,-78.442
7085,268060,Gamalama,16602,Uncertain Eruption,,2.0,?,,1643.0,,6.0,,15.0,,,,,,,,,,0.8,127.33
7086,251020,Manam,14893,Confirmed Eruption,,2.0,,,1643.0,,4.0,,21.0,,Historical Observations,,,,,,,,-4.08,145.037
7087,251030,Karkar,14941,Confirmed Eruption,,3.0,^,,1643.0,,4.0,,20.0,,Historical Observations,,,,,,,,-4.649,145.964
7088,284040,Miyakejima,18262,Confirmed Eruption,"SW flank (SE of Ako, Kuwanoki-daira?)",3.0,,,1643.0,,3.0,,31.0,,Historical Observations,,1643.0,,4.0,,0.0,,34.094,139.526
7089,211060,Etna,13689,Confirmed Eruption,"N flank (2100-1275 m), Monte Pomiciaro",1.0,,,1643.0,,2.0,,20.0,,Historical Observations,,1643.0,,2.0,,28.0,,37.748,14.999
7090,282080,Aira,17053,Confirmed Eruption,Minami-dake,2.0,?,,1642.0,,4.0,,6.0,,Historical Observations,,,,,,,,31.593,130.657
7091,341090,Popocatepetl,10532,Confirmed Eruption,,2.0,,,1642.0,,0.0,,0.0,,Historical Observations,,,,,,,,19.023,-98.622
7092,357120,Villarrica,21024,Confirmed Eruption,,2.0,?,,1642.0,,,,,,Varve Count,,,,,,,,-39.42,-71.93
7093,351080,Galeras,11351,Confirmed Eruption,,3.0,,,1641.0,,0.0,,0.0,,Historical Observations,,1643.0,,0.0,,0.0,,1.22,-77.37
7094,390030,Deception Island,13181,Confirmed Eruption,,,,,1641.0,3.0,0.0,,0.0,,Ice Core,,,,,,,,-63.001,-60.652
7095,283190,Zaozan [Zaosan],17961,Confirmed Eruption,Okama,2.0,?,,1641.0,,0.0,,0.0,,Historical Observations,,,,,,,,38.144,140.44
7096,273070,Taal,16832,Confirmed Eruption,,3.0,,,1641.0,,0.0,,0.0,,Historical Observations,,,,,,,,14.002,120.993
7097,263280,Kelut,15934,Confirmed Eruption,,4.0,?,,1641.0,,0.0,,0.0,,Historical Observations,,,,,,,,-7.93,112.308
7098,263270,Wilis,15910,Uncertain Eruption,,,,,1641.0,,0.0,,0.0,,,,,,,,,,-7.808,111.758
7099,271011,Parker,16694,Confirmed Eruption,,5.0,?,,1640.0,,12.0,,26.0,5.0,Historical Observations,,1641.0,,1.0,,4.0,,6.113,124.892
7100,267040,Awu,16552,Uncertain Eruption,,3.0,^,,1640.0,,12.0,,0.0,,,,1641.0,,1.0,,4.0,,3.689,125.447
7101,283050,Hakusan,17481,Discredited Eruption,,,,,1640.0,,8.0,?,2.0,,,,,,,,,,36.155,136.771
7102,285020,Hokkaido-Komagatake,18562,Confirmed Eruption,,5.0,,,1640.0,,7.0,,31.0,,Historical Observations,,1640.0,,10.0,,9.0,,42.063,140.677
7103,357120,Villarrica,12104,Uncertain Eruption,,,,,1640.0,,2.0,,3.0,,,,,,,,,,-39.42,-71.93
7104,357110,Llaima,12023,Confirmed Eruption,,4.0,,,1640.0,,2.0,,0.0,,Historical Observations,,,,,,,,-38.692,-71.729
7105,358010,Osorno,12227,Confirmed Eruption,,2.0,,,1640.0,,0.0,,0.0,,Historical Observations,,,,,,,,-41.105,-72.496
7106,360010,Saba,12333,Confirmed Eruption,SW flank,,,<,1640.0,,0.0,,0.0,,Historical Observations,,,,,,,,17.63,-63.23
7107,360150,Soufriere St. Vincent,12447,Confirmed Eruption,,,,,1640.0,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,13.33,-61.18
7108,352080,Tungurahua,11626,Confirmed Eruption,,3.0,?,,1640.0,,0.0,,0.0,,Historical Observations,,1641.0,,0.0,,0.0,,-1.467,-78.442
7109,332020,Mauna Loa,10182,Confirmed Eruption,NE rift zone,0.0,,?,1640.0,,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
7110,211060,Etna,13688,Discredited Eruption,,,,,1640.0,,0.0,,0.0,,,,,,,,,,37.748,14.999
7111,233020,"Fournaise, Piton de la",14219,Confirmed Eruption,,2.0,,,1640.0,,0.0,,0.0,,Historical Observations,,,,,,,,-21.244,55.708
7112,358041,Chaiten,20852,Confirmed Eruption,,4.0,?,,1640.0,18.0,,,,,Radiocarbon (corrected),,,,,,,,-42.833,-72.646
7113,285030,Toya,18593,Confirmed Eruption,Usu,,,,1638.0,,7.0,,25.0,,Historical Observations,,,,,,,,42.544,140.839
7114,382080,Sete Cidades,13017,Confirmed Eruption,Submarine vent west of Sete Cidades,2.0,,,1638.0,,7.0,,3.0,,Historical Observations,,1638.0,,7.0,,28.0,,37.87,-25.78
7115,373010,Grimsvotn,12796,Confirmed Eruption,,2.0,,,1638.0,,2.0,,24.0,4.0,Historical Observations,,,,,,,,64.416,-17.316
7116,263340,Raung,16107,Confirmed Eruption,,4.0,?,,1638.0,,0.0,,0.0,,Historical Observations,,,,,,,,-8.119,114.056
7117,357120,Villarrica,21025,Confirmed Eruption,,2.0,?,,1638.0,,,,,,Varve Count,,,,,,,,-39.42,-71.93
7118,372010,Vestmannaeyjar,12555,Confirmed Eruption,SW of Heimaey ?,,,,1637.0,,10.0,,0.0,,Historical Observations,,1638.0,,2.0,,28.0,60.0,63.416,-20.266
7119,282110,Asosan,17254,Confirmed Eruption,Naka-dake,2.0,,,1637.0,,9.0,,29.0,,Historical Observations,,1637.0,,10.0,,5.0,,32.884,131.104
7120,284010,Izu-Oshima,18191,Confirmed Eruption,,,,,1637.0,,8.0,,26.0,,Historical Observations,,1638.0,,4.0,,0.0,,34.724,139.394
7121,211020,Vesuvius,13333,Confirmed Eruption,,2.0,,,1637.0,,7.0,,1.0,,Historical Observations,,1652.0,,12.0,,0.0,,40.821,14.426
7122,282090,Kirishimayama,17073,Confirmed Eruption,Shinmoe-dake,2.0,?,,1637.0,,0.0,,0.0,,Historical Observations,,1638.0,,0.0,,0.0,,31.934,130.862
7123,372070,Hekla,12742,Confirmed Eruption,,3.0,,,1636.0,,5.0,,8.0,,Historical Observations,,1637.0,,6.0,,0.0,,63.983,-19.666
7124,343030,Izalco,10769,Discredited Eruption,,,,,1636.0,,0.0,,0.0,,,,,,,,,,13.813,-89.633
7125,265090,Banda Api,16400,Confirmed Eruption,,1.0,?,,1635.0,,11.0,,18.0,,Historical Observations,,,,,,,,-4.523,129.881
7126,268060,Gamalama,16601,Confirmed Eruption,,2.0,,,1635.0,,3.0,,29.0,,Historical Observations,,,,,,,,0.8,127.33
7127,273070,Taal,16831,Confirmed Eruption,,3.0,^,,1635.0,,0.0,,0.0,,Historical Observations,,,,,,,,14.002,120.993
7128,360120,Pelee,12427,Confirmed Eruption,,,,<,1635.0,,0.0,,0.0,,Historical Observations,,,,,,,,14.809,-61.165
7129,211060,Etna,13687,Confirmed Eruption,"SE (2100-1950 m), Little Mt. Pecorara",1.0,,,1634.0,,12.0,?,19.0,,Historical Observations,,1638.0,,4.0,,27.0,,37.748,14.999
7130,273070,Taal,16830,Confirmed Eruption,,3.0,^,,1634.0,,0.0,,0.0,,Historical Observations,,,,,,,,14.002,120.993
7131,284010,Izu-Oshima,18190,Confirmed Eruption,,,,,1634.0,,0.0,,0.0,,Historical Observations,,,,,,,,34.724,139.394
7132,211060,Etna,13683,Uncertain Eruption,Central Crater,,,,1633.0,,2.0,,21.0,,,,,,,,,,37.748,14.999
7133,265090,Banda Api,16399,Confirmed Eruption,,3.0,^,,1632.0,,12.0,,16.0,,Historical Observations,,,,,,,,-4.523,129.881
7134,211070,Campi Flegrei del Mar di Sicilia,13865,Confirmed Eruption,Giulia Ferdinandeo,0.0,,,1632.0,,0.0,,0.0,,Historical Observations,,,,,,,,37.1,12.7
7135,373010,Grimsvotn,12795,Confirmed Eruption,,,,?,1632.0,,0.0,,0.0,,Ice Core,,,,,,,,64.416,-17.316
7136,357120,Villarrica,21026,Confirmed Eruption,,2.0,?,,1632.0,,,,,,Varve Count,,,,,,,,-39.42,-71.93
7137,211020,Vesuvius,13332,Confirmed Eruption,"Summit, SW and S flanks",5.0,?,,1631.0,,12.0,,16.0,,Historical Observations,,1632.0,,1.0,?,31.0,,40.821,14.426
7138,282110,Asosan,17253,Confirmed Eruption,Naka-dake,2.0,,,1631.0,,12.0,,0.0,,Historical Observations,,,,,,,,32.884,131.104
7139,221141,Dama Ali,13947,Confirmed Eruption,Volcano Uncertain,,,,1631.0,,2.0,?,14.0,,,,,,,,,,11.28,41.63
7140,211050,Vulcano,13427,Confirmed Eruption,,,,,1631.0,,0.0,,0.0,,Historical Observations,,,,,,,,38.404,14.962
7141,382100,Furnas,13042,Confirmed Eruption,South end of caldera (Pico da Areia),5.0,,,1630.0,,9.0,,3.0,,Historical Observations,,1630.0,,11.0,,2.0,,37.77,-25.32
7142,242030,Raoul Island,14694,Confirmed Eruption,Rangitahua Crater,4.0,,,1630.0,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,-29.27,-177.92
7143,283190,Zaozan [Zaosan],17960,Confirmed Eruption,Okama,2.0,?,,1630.0,,0.0,,0.0,,Historical Observations,,,,,,,,38.144,140.44
7144,342090,Fuego,10681,Confirmed Eruption,,2.0,,,1629.0,,0.0,,0.0,,Historical Observations,,1632.0,,0.0,,0.0,,14.473,-90.88
7145,373010,Grimsvotn,12794,Confirmed Eruption,,2.0,,,1629.0,,0.0,,0.0,,Historical Observations,,,,,,,,64.416,-17.316
7146,282090,Kirishimayama,13782,Confirmed Eruption,Ohachi,2.0,?,,1628.0,,10.0,,26.0,,Historical Observations,,,,,,,,31.934,130.862
7147,352090,Sangay,11646,Confirmed Eruption,,3.0,^,,1628.0,,10.0,,0.0,,Historical Observations,,,,,,,,-2.005,-78.341
7148,273041,Iriga,16820,Discredited Eruption,,,,,1628.0,,0.0,,0.0,,,,,,,,,,13.458,123.451
7149,283030,Fujisan,17450,Uncertain Eruption,,,,,1627.0,,0.0,,0.0,,,,,,,,,,35.361,138.728
7150,285030,Toya,18592,Confirmed Eruption,Usu,,,,1626.0,,5.0,,19.0,,Historical Observations,,1626.0,,7.0,?,0.0,,42.544,140.839
7151,211050,Vulcano,13469,Confirmed Eruption,,3.0,,,1626.0,,3.0,,0.0,,Historical Observations,,1626.0,,4.0,,0.0,,38.404,14.962
7152,372030,Katla,12671,Confirmed Eruption,,5.0,,,1625.0,,9.0,,2.0,,Historical Observations,,1625.0,,9.0,,14.0,,63.633,-19.083
7153,283140,Nikko-Shiranesan,17857,Confirmed Eruption,Shirane-san,3.0,,,1625.0,,0.0,,0.0,,Historical Observations,,,,,,,,36.799,139.376
7154,334120,Southern EPR-Segment K,10353,Confirmed Eruption,South of Aldo-Kihi lava flow,0.0,,?,1625.0,,0.0,,0.0,,Magnetism,,,,,,,,-17.436,-113.206
7155,357120,Villarrica,21027,Confirmed Eruption,,2.0,?,,1625.0,,,,,,Varve Count,,,,,,,,-39.42,-71.93
7156,283190,Zaozan [Zaosan],17959,Confirmed Eruption,Okama,3.0,,,1623.0,,5.0,?,15.0,,Historical Observations,,1624.0,,11.0,?,15.0,,38.144,140.44
7157,342090,Fuego,10680,Confirmed Eruption,,2.0,,,1623.0,,1.0,,0.0,,Historical Observations,,,,,,,,14.473,-90.88
7158,342110,Pacaya,10740,Confirmed Eruption,,3.0,,?,1623.0,,0.0,,0.0,,Historical Observations,,,,,,,,14.382,-90.601
7159,284010,Izu-Oshima,18189,Confirmed Eruption,,,,,1623.0,,0.0,,0.0,,Historical Observations,,,,,,,,34.724,139.394
7160,351020,"Ruiz, Nevado del",11280,Confirmed Eruption,Near Arenas Crater,1.0,?,,1623.0,,0.0,,0.0,,Historical Observations,,,,,,,,4.892,-75.324
7161,341040,Colima,10419,Confirmed Eruption,,4.0,,,1622.0,,6.0,,8.0,,Historical Observations,,1622.0,,6.0,,9.0,,19.514,-103.62
7162,283190,Zaozan [Zaosan],17958,Confirmed Eruption,Okama,2.0,?,,1622.0,,0.0,,0.0,,Historical Observations,,,,,,,,38.144,140.44
7163,373010,Grimsvotn,12793,Confirmed Eruption,,,,?,1622.0,,0.0,,0.0,,Ice Core,,,,,,,,64.416,-17.316
7164,343020,Santa Ana,19896,Uncertain Eruption,,,,,1621.0,,0.0,,0.0,,,,,,,,,,13.853,-89.63
7165,282110,Asosan,17252,Confirmed Eruption,Naka-dake,2.0,,,1620.0,,6.0,,3.0,,Historical Observations,,,,,,,,32.884,131.104
7166,283190,Zaozan [Zaosan],17957,Confirmed Eruption,Okama,2.0,?,,1620.0,,0.0,,0.0,,Historical Observations,,,,,,,,38.144,140.44
7167,334140,Southern EPR-Segment I,10360,Confirmed Eruption,,0.0,,?,1620.0,,0.0,,0.0,,Magnetism,,,,,,,,-18.53,-113.42
7168,342090,Fuego,10679,Confirmed Eruption,,2.0,,,1620.0,,0.0,,0.0,,Historical Observations,,,,,,,,14.473,-90.88
7169,282090,Kirishimayama,17005,Confirmed Eruption,,2.0,?,,1620.0,,0.0,,0.0,,Historical Observations,,,,,,,,31.934,130.862
7170,373010,Grimsvotn,12792,Confirmed Eruption,,2.0,,,1619.0,,7.0,,29.0,,Historical Observations,,,,,,,,64.416,-17.316
7171,283270,Iwakisan,18110,Confirmed Eruption,,2.0,,,1618.0,,1.0,,31.0,,Historical Observations,,,,,,,,40.656,140.303
7172,211050,Vulcano,13468,Confirmed Eruption,,,,,1618.0,,0.0,,0.0,,Historical Observations,,,,,,,,38.404,14.962
7173,342090,Fuego,10678,Confirmed Eruption,,3.0,,,1617.0,,0.0,,0.0,,Historical Observations,,,,,,,,14.473,-90.88
7174,357120,Villarrica,21028,Confirmed Eruption,,2.0,?,,1617.0,,,,,,Varve Count,,,,,,,,-39.42,-71.93
7175,251020,Manam,14892,Confirmed Eruption,,2.0,?,,1616.0,,7.0,,6.0,,Historical Observations,,,,,,,,-4.08,145.037
7176,351080,Galeras,11350,Confirmed Eruption,,3.0,^,,1616.0,,7.0,,4.0,,Historical Observations,,1616.0,,7.0,,4.0,,1.22,-77.37
7177,273030,Mayon,13600,Confirmed Eruption,,3.0,,,1616.0,,2.0,,19.0,,Historical Observations,,1616.0,,2.0,,23.0,,13.257,123.685
7178,251001,Blup Blup,14861,Discredited Eruption,,,,,1616.0,,0.0,,0.0,,,,,,,,,,-3.507,144.605
7179,251002,Kadovar,14863,Discredited Eruption,,,,,1616.0,,0.0,,0.0,,,,,,,,,,-3.608,144.588
7180,251010,Bam,14865,Discredited Eruption,,,,,1616.0,,0.0,,0.0,,,,,,,,,,-3.613,144.818
7181,282070,Ata,17031,Uncertain Eruption,Kaimon,,,,1615.0,,8.0,?,7.0,,,,,,,,,,31.22,130.57
7182,265090,Banda Api,16398,Confirmed Eruption,,3.0,,,1615.0,,3.0,,16.0,,Historical Observations,,1615.0,,4.0,?,0.0,,-4.523,129.881
7183,282090,Kirishimayama,17127,Confirmed Eruption,Ohachi,2.0,?,,1615.0,,0.0,,0.0,,Historical Observations,,1618.0,,0.0,,0.0,,31.934,130.862
7184,211060,Etna,13682,Confirmed Eruption,"NNE flank (2800-2400 m), Monti Deserti",2.0,,,1614.0,,7.0,?,1.0,,Historical Observations,,1624.0,,0.0,,0.0,,37.748,14.999
7185,265090,Banda Api,16301,Uncertain Eruption,,,,,1614.0,,0.0,,0.0,,,,,,,,,,-4.523,129.881
7186,342090,Fuego,10677,Confirmed Eruption,,2.0,,,1614.0,,0.0,,0.0,,Historical Observations,,,,,,,,14.473,-90.88
7187,282110,Asosan,17251,Confirmed Eruption,Naka-dake,2.0,,,1613.0,,8.0,,8.0,,Historical Observations,,,,,,,,32.884,131.104
7188,341100,"Orizaba, Pico de",10579,Confirmed Eruption,,0.0,,,1613.0,,0.0,,0.0,,Historical Observations,,,,,,,,19.03,-97.27
7189,282090,Kirishimayama,17126,Confirmed Eruption,Ohachi,2.0,?,,1613.0,,0.0,,0.0,,Historical Observations,,1614.0,,0.0,,0.0,,31.934,130.862
7190,344020,San Cristobal,10876,Uncertain Eruption,,,,,1613.0,,0.0,,0.0,,,,,,,,,,12.702,-87.004
7191,344040,Telica,10901,Confirmed Eruption,,2.0,?,,1613.0,,0.0,,0.0,,Historical Observations,,,,,,,,12.606,-86.84
7192,344100,Masaya,11011,Uncertain Eruption,Nindirí,0.0,,,1613.0,,0.0,,0.0,,,,,,,,,,11.985,-86.165
7193,284010,Izu-Oshima,18188,Confirmed Eruption,,,,,1612.0,,10.0,,15.0,180.0,Historical Observations,,,,,,,,34.724,139.394
7194,372030,Katla,12670,Confirmed Eruption,,4.0,,,1612.0,,10.0,,12.0,,Historical Observations,,,,,,,,63.633,-19.083
7195,282110,Asosan,17250,Confirmed Eruption,Naka-dake,2.0,,,1612.0,,8.0,,12.0,,Historical Observations,,,,,,,,32.884,131.104
7196,372020,Eyjafjallajokull,12561,Confirmed Eruption,,2.0,,,1612.0,,0.0,,0.0,,Historical Observations,,,,,,,,63.633,-19.633
7197,357120,Villarrica,21029,Confirmed Eruption,,2.0,?,,1612.0,,,,,,Varve Count,,,,,,,,-39.42,-71.93
7198,285030,Toya,18591,Uncertain Eruption,,,,,1611.0,,10.0,,0.0,,,,,,,,,,42.544,140.839
7199,341040,Colima,10418,Confirmed Eruption,,3.0,,,1611.0,,4.0,,15.0,,Historical Observations,,1613.0,,0.0,,0.0,,19.514,-103.62
7200,282110,Asosan,17249,Confirmed Eruption,Naka-dake,2.0,,,1611.0,,0.0,,0.0,,Historical Observations,,,,,,,,32.884,131.104
7201,283160,Bandaisan,17895,Uncertain Eruption,,,,,1611.0,,0.0,,0.0,,,,,,,,,,37.601,140.072
7202,211060,Etna,13681,Confirmed Eruption,SW flank (2500-1700 m),2.0,,,1610.0,,2.0,,6.0,,Historical Observations,,1610.0,,8.0,,15.0,,37.748,14.999
7203,244040,Savai'i,14813,Confirmed Eruption,Le'ele,,,,1610.0,200.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,-13.612,-172.525
7204,332010,Kilauea,20746,Confirmed Eruption,Lower east rift zone (Puu Honuaula),1.0,?,,1610.0,50.0,0.0,,0.0,,Radiocarbon (uncorrected),,,,,,,,19.421,-155.287
7205,321050,St. Helens,20543,Confirmed Eruption,Pre-1980 summit dome,,,,1610.0,40.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,46.2,-122.18
7206,373010,Grimsvotn,12791,Confirmed Eruption,,,,?,1610.0,,0.0,,0.0,,Ice Core,,,,,,,,64.416,-17.316
7207,357120,Villarrica,21030,Confirmed Eruption,,2.0,?,,1610.0,,,,,,Varve Count,,,,,,,,-39.42,-71.93
7208,211060,Etna,13680,Discredited Eruption,,,,,1609.0,,7.0,,0.0,,,,,,,,,,37.748,14.999
7209,283110,Asamayama,17700,Confirmed Eruption,,2.0,,,1609.0,,4.0,,5.0,,Historical Observations,,,,,,,,36.406,138.523
7210,275110,Tengchong,16901,Uncertain Eruption,Dayingshan or Heikongshan,,,,1609.0,,0.0,,0.0,,,,,,,,,,25.23,98.5
7211,265090,Banda Api,16397,Confirmed Eruption,,3.0,^,,1609.0,,0.0,,0.0,,Historical Observations,,,,,,,,-4.523,129.881
7212,344090,Momotombo,10989,Uncertain Eruption,,,,,1609.0,,0.0,,0.0,,,,,,,,,,12.423,-86.539
7213,344010,Cosiguina,10869,Uncertain Eruption,,,,,1609.0,,0.0,,0.0,,,,,,,,,,12.98,-87.57
7214,268060,Gamalama,16600,Confirmed Eruption,,3.0,,,1608.0,,7.0,,18.0,,Historical Observations,,1608.0,,7.0,,19.0,,0.8,127.33
7215,268070,Makian,16679,Discredited Eruption,,,,,1608.0,,0.0,,0.0,,,,1609.0,,0.0,,0.0,,0.32,127.4
7216,273070,Taal,16829,Confirmed Eruption,,2.0,?,,1608.0,3.0,0.0,,0.0,,Historical Observations,,,,,,,,14.002,120.993
7217,211060,Etna,13679,Confirmed Eruption,SW flank (2250-1950 m)?,2.0,,,1607.0,,6.0,,28.0,,Historical Observations,?,1608.0,,0.0,,0.0,,37.748,14.999
7218,341040,Colima,10417,Confirmed Eruption,,4.0,,,1606.0,,11.0,,25.0,,Historical Observations,,1606.0,,12.0,>,13.0,,19.514,-103.62
7219,284050,Hachijojima,18300,Confirmed Eruption,Submarine flank,2.0,,,1606.0,,1.0,,23.0,,Historical Observations,,,,,,,,33.137,139.766
7220,257021,Mere Lava,15216,Uncertain Eruption,,,,,1606.0,,0.0,,0.0,,,,,,,,,,-14.45,168.05
7221,283110,Asamayama,17699,Confirmed Eruption,,2.0,,,1605.0,,12.0,,0.0,,Historical Observations,,1606.0,,2.0,,0.0,,36.406,138.523
7222,284050,Hachijojima,18299,Confirmed Eruption,Nishi-yama SE flank,2.0,,,1605.0,,10.0,,27.0,,Historical Observations,,,,,,,,33.137,139.766
7223,268060,Gamalama,16599,Confirmed Eruption,,2.0,,,1605.0,,5.0,,0.0,,Historical Observations,,,,,,,,0.8,127.33
7224,283270,Iwakisan,18109,Uncertain Eruption,,2.0,?,,1605.0,,4.0,,10.0,,,,,,,,,,40.656,140.303
7225,344090,Momotombo,10988,Confirmed Eruption,,4.0,,,1605.0,,0.0,,0.0,,Historical Observations,,1606.0,,0.0,,0.0,,12.423,-86.539
7226,283270,Iwakisan,18108,Confirmed Eruption,Torinoumi,3.0,?,,1604.0,,2.0,,7.0,,Historical Observations,,,,,,,,40.656,140.303
7227,283110,Asamayama,17698,Uncertain Eruption,,2.0,,,1604.0,,0.0,,0.0,,,,,,,,,,36.406,138.523
